wav_filename,wav_filesize,transcript
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_99.wav,178284,This means that inferences must be derived strictly from counts of frequency. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_100.wav,211244,It also means that information should be conveyed as “Forty percent people or forty out of 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_101.wav,209004,"hundred people had this opinion,” because it is more precise than the statement “less "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_102.wav,127724,than half or a large number of people had this opinion.” 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_103.wav,238764,"But others say that qualitative and quantitativeness are not dichotomous attributes, but fall along "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_104.wav,234924,"a continuum, that is, inferences are drawn from the combined frequencies and non-frequency techniques. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_105.wav,205804,"Despite the advantages of quantitative method, the tendency to equate Content Analysis with "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_106.wav,130284,tabulation of frequency has been criticized on a number of grounds. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_107.wav,224044,"One, the most important argument is that such a restriction leads to a bias in the selection "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_108.wav,92844,of problem to be investigated. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_109.wav,173164,Undue emphasis is placed on precision at the cost of the problem significance. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_110.wav,241964,Other arguments is that more meaningful inferences can be drawn by non-quantitative measure. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_111.wav,190124,Qualitative analysis is more superior to the problems of applied social sciences. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_112.wav,217964,The proponent of qualitative techniques also question the assumption of the proponent of 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_113.wav,50604,the qualitative technique. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_114.wav,316524,"For purpose of inferences, frequency of assertion is necessarily related to the importance of assumption. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_115.wav,169964,"They, that is proponent of the qualitative techniques, say that the single appearance "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_116.wav,285804,or omission of an attribute to in a document may be or of more significance than the relative 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_117.wav,73644,frequency other than the characteristics. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_118.wav,238124,"Whether stated explicitly or not, even the most rigorous qualitative study uses quantitative "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_119.wav,137964,techniques at some stage in the research. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_120.wav,138284,"So, as steps in the let’s understand the steps in the Content Analysis. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_121.wav,191084,"According to Sarantakos, Content Analysis involves the same steps as in the method of "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_122.wav,184684,"research, namely selection of the area of the search, formulation of the research topic, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_123.wav,139564,"designing research, collecting data and analyzing data. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_124.wav,204844,The difference in Content Analysis and other methods lies only in the content of each step. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_125.wav,168044,"In the selection of the research area, the topic can be one, whose various aspects are "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_126.wav,126764,"discussed by the newspaper, magazines, books, TV , and movies. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_127.wav,290924,"For example, a communal violence, match fixing, police expresses at the police station, cast "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_128.wav,68524,"conflicts, violence, etcetera. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_129.wav,202924,"So, formulation of research topic involves explaining and operationalizing the topic, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_130.wav,137004,"selection of units, determining categories and formulating hypothesis. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_131.wav,210892,"Research design aims at determining the size of sampling, method of collecting data and "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_132.wav,69516,method of checking reliability. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_133.wav,209324,"Data collection involves counting frequencies, gathering information on the intensity of "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_134.wav,193292,"the units, determining significance of units and evaluating unit and intensity of the statement. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_135.wav,212876,"Lastly, the analysis and interpretation of data aims at giving inferences and conclusion. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_136.wav,124844,The processes involved in the Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_137.wav,143724,The research through Content Analysis involves four methods. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_138.wav,277804,"One, specifying the problem, two, sampling, three, choosing units for analysis, four, category construction. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_139.wav,149484,We shall analyze each of these categories separately. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_140.wav,242604,Specifying the problem – This aims at identifying the specific research questions in the problem selected. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_141.wav,137292,Ram Ahuja illustrates this by giving an example of caste violence in Bihar. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_142.wav,232716,"The research questions could be, “What senas are formed by different lower and upper caste? "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_143.wav,110444,B – What are the prominent castes involved? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_144.wav,99884,C – What are the main causes of violence? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_145.wav,150444,D – What are the geographical areas of their concentration? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_146.wav,108204,Which political party support different caste? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_147.wav,229804,F – Whom do the Naxalites support and how has the the support increased the intensity of violence? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_148.wav,197164,G – What has been the role of police and paramilitary forces in controlling violence? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_149.wav,225004,Spelling out these and other similar questions enable a researcher to narrow down his focus 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_150.wav,126124,so that he can collect data around these questions. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_151.wav,203244,"The problem has also to be specified theoretically in terms of the theories on collective violence, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_152.wav,211212,"political behavior, mutual interdependence of caste and jajmani system, formation of "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_153.wav,175436,"political parties on caste basis, seeking votes on the caste basis, and forming ministries "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_154.wav,79404,on the caste basis and so on. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_155.wav,220524,Logically this will determine the attention of the researchers to the kind of data sources 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_156.wav,184972,"that is books and journals dealing with these themes, say, caste and politics in India, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_157.wav,136716,"jajmani system, collective violence, police and violence, and so forth. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_158.wav,268204,These books and journals will provide an opportunity to the researcher for more rigorous comparative 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_159.wav,68844,and theoretical analysis than data source might. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_160.wav,177324,"So, sampling here refers to the sampling of newspaper, magazines and books, TV serial "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_161.wav,49964,"songs, novels, etcetera. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_162.wav,224044,Sampling of books means sampling of old and new books and popular magazines known for their analytical views. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_163.wav,197804,"Taking Ram Ahuja’s example further on caste violence in Bihar, one can sa… sample out "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_164.wav,236204,"magazines like India Today, The Week, Outlook, Frontline, Seminar and Economic Political Weekly. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_165.wav,180524,"Among books could be sampling of old books published in nineteen fifties, sixties, seventies "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_166.wav,162284,and early nineteen eighties dealing with Bihar problems or new biks… books published in 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_167.wav,142124,nineteen eighties and nineteen nighties and in two thousands. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_168.wav,185324,This sampled material will enable researcher to give some elegant theoretical statements. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_169.wav,193292,It should be remembered that sampling in the case of Content Analysis is a multistage process. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_170.wav,168044,"Even when the researcher decides to focus on specific magazines and journals, will he "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_171.wav,140556,be able to go through all the issues of the magazines of last fifty years. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_172.wav,154284,Would it be feasible for him to read between fifteen hundred to two fif… two thousand 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_173.wav,167372,five hundred issues of each of the eight or ten magazines mentioned above? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_174.wav,200716,"Therefore, money and manpower requires the sampling to be confined to specific period "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_175.wav,50604,in multistage process. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_176.wav,94124,"So, choosing the unit of analysis. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_177.wav,203884,"After determining the sampled material for scrutiny, the question arises, what exactly "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_178.wav,82572,ought to be the unit for analysis? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_179.wav,167756,"Should unit of analysis be words like violence, aggression, etcetera., sentences, paragraphs, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_180.wav,113324,"chapters, or whole book or magazines? "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_181.wav,212844,"Researchers have to setup categories for tabulation, the theme, persons, behavior, and so on. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_182.wav,117484,Gardner has pointed out following units of analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_183.wav,267564,"First, the single word, this is used more ris… more on research in psychotherapy and literary direction. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_184.wav,100844,"The theme of the subject- Example, propaganda, advertisement, values, advertisement, values, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_185.wav,32044,"attitude, violence, etcetera. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_187.wav,122604,This is used more in mass media and research. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_188.wav,250252,"The sentence or the paragraph, this is more used in the mass media involving a great volume of data. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_189.wav,243596,"The item – That is the entire book, film, article, or radio program is characterized the context units.  "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_190.wav,244492,Category construction – This refers to the classifying the content of the material being investigated. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_191.wav,199724,The constructed category must reflect the major theoretical concepts on which the study is based. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_192.wav,171564,"For example, in the illustration of caste violence some useful category should be status "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_193.wav,204844,"of caste, occupational aspiration of caste, power in interaction, personality characteristic "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_194.wav,71084,"of caste leader, etcetera. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_195.wav,149516,Creating completely exhaustive category is not an easy task. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_196.wav,202252,"Among the type of category used frequently in Content Analysis research, Berelson has "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_197.wav,54764,suggested the following. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_198.wav,172204,A. ‘What is said category’ and B.  ‘How it is said category’. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_199.wav,77164,Subject matter- What is the communication about? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_200.wav,92876,Direction- How is the subject matter related? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_201.wav,249004,Standard- What is the basis which the classification is made- What values and goals are revealed? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_202.wav,85452,Methods- What means are used to achieve goals? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_203.wav,123884,Traits- What are the characteristics used in description of people? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_204.wav,150796,Actor- Who is represented as undertaking certain acts? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_205.wav,105612,Authority- In whose name are statements made? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_206.wav,80684,Origin- Where does the communication originated? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_207.wav,198444,Target- To what person or group is the communication directed to? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_208.wav,100204,Location- Where does the action takes place? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_209.wav,96044,Conflict- What are the sources and levels of conflict? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_210.wav,125164,And finally the time- When does the action takes place? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_211.wav,190156,"So, how is said category talks about the type of communication, like what is the medium "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_212.wav,107884,"of communication, newspaper, TV , movie, etcetera. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_213.wav,142092,"Then, form of statement- What is the form of communication? "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_214.wav,136364,"And then, device- What is the propagandist method used? "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_215.wav,169676,"Now, once we have constructed the categories, let’s understand the sources of data for "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_216.wav,59244,the Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_217.wav,186572,"Since, Content Analysis is done through written material, five sources are said to be important "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_218.wav,38156,in collecting data. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_219.wav,309452,"These are printed material, that is, newspaper, books, magazines, documents, filmed material, and records. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_220.wav,81996,Newspaper are the most widely available form of written words. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_221.wav,210604,"They are not only reports national, international, state and local events, but also deal with "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_222.wav,97644,"social, political, economic, and cultural issues. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_223.wav,210252,They present the opinion of the intellectual expert as well as the common people. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_224.wav,105676,Newspaper does provide a wealth of information. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_225.wav,127692,Books and magazines too serve as a possible source of Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_226.wav,184044,"Various collection of books, magazines and documents available in vari… libraries could "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_227.wav,234604,be used for examining anything from simple to complex issues or from old to current topic. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_228.wav,173484,Documents available in the archives may be more difficult to obtain and if available 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_229.wav,102796,"at all, requires special handling and care. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_230.wav,179852,"Many a times, letters let… written to the relatives, kins, or friends or acquaintance, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_231.wav,185644,reveal fascinating views on the social situation during the specific period of history. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_232.wav,125516,Films including videotapes provide another sources of data. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_233.wav,209612,"By analyzing the content of film, one can pick out themselves issue and belief for analysis. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_234.wav,205516,"Records are obtained through sorting out files from offices, archives, college libraries, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_235.wav,73612,"information center, etcetera. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_236.wav,225324,"Example, correspondence between Viceroys and Congress leaders during the struggle for freedom "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_237.wav,58604,that can also be obtained. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_238.wav,193004,"The Parliament record contains all the speeches, testimonies and other bits of information "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_239.wav,88044,that occur in legislative bodies. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_240.wav,189516,"Some records may not be easily available for Content Analysis, example, inter-office memos. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_241.wav,184044,The police and courtroom record are also not made available to criminology and sociology 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_242.wav,101484,researchers for the Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_243.wav,215692,"Some records become highly restrictive when the researchers want to them to study scam, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_244.wav,107276,particularly involving highly-placed politicians and bureaucrats. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_245.wav,191052,"In one case, even the Supreme Court of India had to admonish the CBI when it reported the "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_246.wav,161644,loss of records required for scrutinizing purchase worth crores of rupees. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_247.wav,211596,"Since, the Content Analysis is dependent on the access to documents, it is doubtful that "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_248.wav,206412,much can be done without these secret records that can tell us a great deal about the inner 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_249.wav,93516,working of our government and its institutions. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_250.wav,150092,"Now, let us understand the type of Content Analysis. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_251.wav,140204,Sanders and Pinhey have suggested five types of Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_252.wav,231404,"First, word counting analysis, second, conceptual analysis, semantic analysis, evaluative assertion "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_253.wav,96076,"analysis, and contextual ana… analysis. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_254.wav,184044,All these types of Content Analysis can be explained beautifully with the help of examples 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_255.wav,120012,explained by Ram Ahuja in his book on Research Methodology. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_256.wav,233004,Word counting analysis – This is counting the use of certain keywords in different texts. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_257.wav,161036,"For example, one can count the word ‘democracy’ and ‘totalitarianism’ to measure the degree "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_258.wav,302732,"of democratization in five nation India, England, Canada, France in a simp… sample of elite newspapers. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_259.wav,183404,The object could be to find out whether there were any blatant difference between the nation 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_260.wav,82316,as represented by elite newspapers. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_261.wav,126412,This may involves several months and numerous codes and analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_262.wav,233004,"Similarly, terrorism and authoritarianism can be studied in Pakistan, Israel, af… Afghanistan, etcetera. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_263.wav,163244,Then is conceptual analysis – This is the analysis of wo… words grouped into conceptual 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_264.wav,41676,clusters or ideas. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_265.wav,153612,The constructive variable in in a research hypothesis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_266.wav,179884,"For example, a conceptual cluster may be formed around the ideas of deviance. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_267.wav,196524,"Words like crime, anomie, corruption, assault, juvenile delinquency, sexual harassment, embezzlement, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_268.wav,160364,"etcetera., could be, could all be clustered around ‘deviance’. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_269.wav,181516,"Using conceptual analysis, a researcher wants to find relationship between public concern "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_270.wav,162604,in different sectors of society through the analysis of newspaper articles that attempts 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_271.wav,135372,to connect one sector with the another. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_272.wav,169644,Semantic analysis – In this the researcher would be interested not only in the type of 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_273.wav,223724,"words used, but also in scaling their intensity weights, like using weak and strong words, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_274.wav,81644,"positive and negative words, and so on. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_275.wav,198444,"For positive and strong word, plus score would be used and for negative and weak words, minus "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_276.wav,39084,score would be used. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_277.wav,170604,"For example, love plus two, dislike minus one, and so on. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_278.wav,214124,"Measuring these positive and negative scores, community’s feeling can be assessed through Content Analysis. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_279.wav,116204,Then then is evaluation assertion analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_280.wav,186604,Suppose relation between labour and entrepreneurs are to be analyzed during the labour movement 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_281.wav,198796,through Content Analysis of newspaper articles by finding out how one treated the other by 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_282.wav,206732,"use of certain words, it becomes possible to point out the condition that lead to strike. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_283.wav,181196,"And finally, contextual analysis – This is to, this is used to predict future verbal "
