wav_filename,wav_filesize,duration
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_80.wav,222124,6.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_256.wav,188204,5.88
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_188.wav,279724,8.74
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_367.wav,199372,6.229
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_223.wav,364844,11.4
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_165.wav,309804,9.68
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_69.wav,156812,4.899
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_269.wav,197804,6.18
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_0.wav,32044,1.0
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_375.wav,135404,4.23
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_252.wav,166412,5.199
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_96.wav,230764,7.21
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_53.wav,196172,6.129
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_280.wav,189484,5.92
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_252.wav,151404,4.73
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_86.wav,264972,8.279
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_28.wav,177356,5.541
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_352.wav,169644,5.3
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_36.wav,219244,6.85
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_396.wav,230444,7.2
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_205.wav,239084,7.47
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_253.wav,211532,6.609
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_265.wav,161612,5.049
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_51.wav,297004,9.28
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_39.wav,93484,2.92
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_162.wav,345644,10.8
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_37.wav,217324,6.79
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_46.wav,259564,8.11
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_242.wav,247404,7.73
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_120.wav,322284,10.07
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_123.wav,313356,9.791
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_150.wav,61196,1.911
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_51.wav,255436,7.981
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_147.wav,87404,2.73
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_25.wav,71404,2.23
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_278.wav,194604,6.08
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_167.wav,175404,5.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_99.wav,128684,4.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_105.wav,129004,4.03
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_279.wav,89644,2.8
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_69.wav,158444,4.95
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_24.wav,68844,2.15
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_17.wav,216652,6.769
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_33.wav,201004,6.28
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_423.wav,254412,7.949
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_316.wav,176684,5.52
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_104.wav,280684,8.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_88.wav,184684,5.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_167.wav,194572,6.079
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_58.wav,180204,5.63
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_144.wav,201292,6.289
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_213.wav,252844,7.9
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_209.wav,188844,5.9
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_19.wav,265964,8.31
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_264.wav,214092,6.689
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_330.wav,125132,3.909
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_203.wav,149516,4.671
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_139.wav,160044,5.0
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_219.wav,255372,7.979
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_237.wav,183052,5.719
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_235.wav,174764,5.46
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_326.wav,42636,1.331
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_111.wav,181484,5.67
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_227.wav,224684,7.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_139.wav,258924,8.09
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_158.wav,268204,8.38
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_96.wav,251884,7.87
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_209.wav,321292,10.039
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_47.wav,238444,7.45
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_61.wav,205164,6.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_152.wav,285804,8.93
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_107.wav,95404,2.98
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_46.wav,268556,8.391
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_177.wav,362924,11.34
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_39.wav,269164,8.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_278.wav,186604,5.83
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_274.wav,124524,3.89
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_163.wav,191724,5.99
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_233.wav,529644,16.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_243.wav,241996,7.561
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_372.wav,116844,3.65
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_108.wav,183724,5.74
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_168.wav,229164,7.16
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_427.wav,189484,5.92
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_110.wav,223724,6.99
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_357.wav,197196,6.161
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_121.wav,184364,5.76
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_53.wav,194604,6.08
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_78.wav,46444,1.45
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_234.wav,506924,15.84
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_101.wav,204524,6.39
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_392.wav,218572,6.829
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_116.wav,201324,6.29
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_271.wav,129964,4.06
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_129.wav,258636,8.081
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_201.wav,256972,8.029
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_120.wav,221484,6.92
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_122.wav,225004,7.03
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_129.wav,146604,4.58
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_181.wav,428204,13.38
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_170.wav,172172,5.379
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_213.wav,194924,6.09
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_308.wav,89964,2.81
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_190.wav,216972,6.779
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_162.wav,250924,7.84
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_64.wav,301484,9.42
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_151.wav,212524,6.64
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_82.wav,115532,3.609
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_419.wav,103724,3.24
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_100.wav,358732,11.209
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_180.wav,227884,7.12
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_294.wav,87724,2.74
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_66.wav,159724,4.99
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_222.wav,97644,3.05
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_257.wav,193964,6.06
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_169.wav,95756,2.991
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_11.wav,208044,6.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_333.wav,152044,4.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_4.wav,193036,6.031
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_12.wav,240684,7.52
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_86.wav,109804,3.43
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_117.wav,274636,8.581
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_24.wav,167404,5.23
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_91.wav,248364,7.76
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_64.wav,224716,7.021
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_41.wav,190764,5.96
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_26.wav,149164,4.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_121.wav,191084,5.97
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_232.wav,173164,5.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_315.wav,182764,5.71
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_80.wav,163244,5.1
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_180.wav,119116,3.721
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_6.wav,107532,3.359
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_296.wav,91884,2.87
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_0.wav,249324,7.79
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_139.wav,264364,8.26
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_59.wav,295372,9.229
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_220.wav,81996,2.561
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_236.wav,162924,5.09
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_384.wav,177644,5.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_92.wav,230124,7.19
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_155.wav,160364,5.01
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_170.wav,105644,3.3
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_251.wav,199724,6.24
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_211.wav,229804,7.18
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_82.wav,154604,4.83
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_101.wav,175052,5.469
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_159.wav,209036,6.531
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_64.wav,202892,6.339
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_269.wav,175404,5.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_359.wav,150764,4.71
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_152.wav,232684,7.27
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_272.wav,99564,3.11
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_140.wav,249964,7.81
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_6.wav,134764,4.21
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_49.wav,169964,5.31
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_28_Case_study_112.wav,125164,3.91
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_304.wav,187916,5.871
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_171.wav,140556,4.391
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_59.wav,285484,8.92
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_405.wav,282924,8.84
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_20.wav,59244,1.85
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_97.wav,216684,6.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_142.wav,205484,6.42
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_277.wav,196524,6.14
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_402.wav,100204,3.13
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_92.wav,113292,3.539
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_298.wav,168972,5.279
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_504.wav,166124,5.19
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_100.wav,209644,6.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_328.wav,187884,5.87
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_198.wav,135724,4.24
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_135.wav,63372,1.979
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_10.wav,258572,8.079
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_108.wav,169644,5.3
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_8.wav,256684,8.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_195.wav,116844,3.65
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_145.wav,314252,9.819
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_219.wav,153644,4.8
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_327.wav,84204,2.63
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_280.wav,213196,6.661
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_477.wav,171884,5.37
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_148.wav,158124,4.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_9.wav,263436,8.231
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_100.wav,249964,7.81
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_11.wav,346572,10.829
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_146.wav,332492,10.389
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_214.wav,174764,5.46
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_90.wav,293804,9.18
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_134.wav,207404,6.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_199.wav,152684,4.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_190.wav,216684,6.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_28.wav,119692,3.739
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_23.wav,181164,5.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_11.wav,209644,6.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_44.wav,215084,6.72
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_77.wav,239436,7.481
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_50.wav,202284,6.32
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_374.wav,191084,5.97
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_143.wav,134444,4.2
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_257.wav,154956,4.841
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_136.wav,170284,5.32
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_84.wav,259596,8.111
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_164.wav,224012,6.999
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_89.wav,200364,6.26
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_4.wav,85164,2.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_106.wav,179884,5.62
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_82.wav,176652,5.519
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_70.wav,237164,7.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_157.wav,72044,2.25
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_347.wav,177004,5.53
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_180.wav,267244,8.35
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_102.wav,183756,5.741
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_287.wav,120044,3.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_107.wav,265612,8.299
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_153.wav,201996,6.311
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_155.wav,41356,1.291
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_103.wav,203564,6.36
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_232.wav,136684,4.27
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_44.wav,105324,3.29
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_321.wav,179884,5.62
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_74.wav,144684,4.52
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_39.wav,150124,4.69
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_129.wav,112044,3.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_141.wav,221804,6.93
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_206.wav,214444,6.7
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_141.wav,245452,7.669
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_218.wav,193356,6.041
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_200.wav,341164,10.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_227.wav,146572,4.579
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_58.wav,90316,2.821
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_170.wav,86444,2.7
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_469.wav,169644,5.3
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_70.wav,335404,10.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_189.wav,207404,6.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_148.wav,193644,6.05
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_139.wav,145324,4.54
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_246.wav,263724,8.24
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_26.wav,165164,5.16
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_240.wav,164204,5.13
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_87.wav,264972,8.279
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_216.wav,187244,5.85
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_143.wav,205452,6.419
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_175.wav,193324,6.04
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_167.wav,202956,6.341
